index,product_name,rating,review_text
918,Amazon Echo (1st Generationcertified) Color:White Free Shipping,2,"I really liked the idea of having a device I could talk to out of nowhere that would answer (although our cells phones can do similarly, but you have to turn them on and press buttons, etc.). It is also gratifying to be able to tell a device to play music and it does. I was quite disappointed in the ability of Alexa to answer any serious questions. Jeff needs to pay to send his programmers back to search school. So many times Alexa says a phrase similar to I don't understand the question So basically I paid for a radio. I paid extra for the larger one, but the output is still no different than a clock radio. Come on Amazon!!!"
919,Amazon Echo (1st Generationcertified) Color:White Free Shipping,2,"I really liked the idea of having a device I could talk to out of nowhere that would answer (although our cells phones can do similarly, but you have to turn them on and press buttons, etc.). It is also gratifying to be able to tell a device to play music and it does.I was quite disappointed in the ability of Alexa to answer any serious questions. Jeff needs to pay to send his programmers back to search school. So many times Alexa says a phrase similar to I don't understand the questionSo basically I paid for a radio. I paid extra for the larger one, but the output is still no different than a clock radio.Come on Amazon!!!"
920,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2,"This is fun but would not buy again. Not very informative. Keeps say ""I do not understand your question. """
921,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,1,We are unable to connect WIFI on this product. We have tried to follow the instructions to no avail. It is a useless and expensive item sitting on our table.
922,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,1,Since I purchased returned couple of times now is dead I have to return it again. My first problem didn't paired.
923,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,1,This review can not be valid due to the device did not work for me. I would put it down. Just upgraded to the ECHO instead of the tap.
924,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,1,We were so excited to get the tap since it was a larger speaker than the dot and unlike the echo has a battery charger with it to make it portable. We already have an echo which works perfectly in our home. When listening to online radio on the tap it cut in and out constantly. We returned it and exchanged gor the dot.
925,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2,I habe the echo and I bought this one fort my son's room but it's not as user friendly. I wish I would've just bought the other one.
926,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2,I was not overly impressed with this system. I didn't realize you have to buy Amazon prime in order to use the functions. It didn't connect easily to my phone. It wouldn't just stream music saved on my iPhone. I had to download a music app and then load my music into the app. It wouldn't work. Way too much work and added expenses in order to use. Wasn't happy with that so I returned it and purchased a jbl portable Bluetooth speaker.
927,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2,"I should have done some research before buying the Tap. I would have rather had the upgraded version that is voice activated. Also, I thought it would be more like Siri where you can ask anything. Alexa's answer to most questions is, ""I don't understand the question."" The Bluetooth speaker works fine."
928,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2,"I'm thinking this must of been a fluke, it never worked. Had to return item but received full refund"
929,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2,"The tap is a great concept, I love my echo so a portable one was that much better. However the sound is pretty terrible, no bass and can be scratchy.. It was a good concept just poor execution."
930,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2,"Love the Dot, Hate the Tap Portable! This device will not hold a charge for even one day. The dots are amazing though."
931,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,1,"hard to use, and does not support Guam. online instructions not clear"
932,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2,Just really thought it would have been more useful without having to have to make additional purchases for music I like.
933,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2,"Like DOS, you need to memorize your command and speak it out, otherwise it may not understand your command. Google Assistant is smarter. Also you cant use Spotify free account, to work around you must add a lot of free music to Amazon music into your own amazon music account before you can hear any music. Google home is more convenient this case, as you can start listening to any music channel by your free account from Spotify. If you have paid account for Spotify then not much different here. But to do searching you may be disappointed with this Tap, Google Home is just much smarter. The sound of this Tap is very good indeed, but I return it because it cant do music alarm, also it cant use Spotify for free, also its search is not smart enough, so I switched to Google Home."
934,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2,"For the price, you should be able to use as a speaker when talking on the phone. I had to use my daughter's Beats Pill for this function, therefore it's not worth all the hype."
935,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2,just okay! Product was for my girlfriend. Doesn't appear she uses it much except to steam music. Most of the questions I ask it I get nothing. I like Siri better.
936,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2,"While it seemed to work fine, the Tap does not have the open mic feature. While that can be best for some, I bought it as a gift and they would prefer one that listens. The Tap makes you press the mic button every time you wish to communicate with Alexa, which seems to defeat the purpose."
937,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,1,It's very tin sounding no bass sounds terrible bought a bose sound link and a amazon dot to hook up to it
938,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,1,"the speaker voice quality is terrible compare the similar size my logitech UE BOOM.the price is too high, even I got on promotion with $79"
939,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,1,I spent more time trying get it functioning than I did actually keeping this product. After a couple of days and never getting it to understand or follow my commands I returned it to BB. Also it kept trying to sell me products which I really didn’t appreciate.
940,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,1,Could not get it to work properly. I put the app on my phone and my computer. I reached out for help. They responded and it still didn't work. I finally got frustrated and returned it.
941,Oem Amazon Kindle Power Usb Adapter Wall Travel Charger Fire/dx/+micro Usb Cable,1,Is Amazon kidding me They want me to pay 19.99 for an item that is a critical part of the functioning of their product Outrageous. I will find another 5V charger.
942,Oem Amazon Kindle Power Usb Adapter Wall Travel Charger Fire/dx/+micro Usb Cable,1,I bought this thinking that I needed it but I didnt so it was a waste of money. I do so hate to waste money. the Kindle can hook to a regular cell phone charger and it comes with a cable that connects to the computer. For some reason I thought I just had to have this too when I bought my Kindle.
943,Oem Amazon Kindle Power Usb Adapter Wall Travel Charger Fire/dx/+micro Usb Cable,1,"One star because this should've been included when I purchased my Kindles. Bought this second one because I have three paper whites and got tired of playing musical charge chairs. And if Amazon would concentrate on the loyal e-book readers rather than the useless fires and increase memory more than the little bit they did on the latest kindle (I own one) I would be a happy camper. We need the option of adding memory (Amazon invent a chip that only you sell and the only one a kindle can use and I'll purchase). Just give us that option. Fires don't work for just straight up reading (can't read in any kind of light because of the shiny screen). Having to purchase these power adapters separately ticks me off. I don't care about the cloud. I need books downloaded to my devices. We vacation often in our mountain house. Middle of nowhere (which I like). However, no wifi, no Internet access and no cell coverage so cloud is useless. I guess I read too much. Thousands of books. 5,000+ in my library at home before a stroke forced me to Kindle and now thousands more. Include adapters when purchasing devices and increase the storage capacity."
944,Oem Amazon Kindle Power Usb Adapter Wall Travel Charger Fire/dx/+micro Usb Cable,1,"No reason. This product is described as 5W, 1 amp. The Kindle line is mainly 5V (4.8V, what's the difference) and around 1 amp, which is 5 Watts (5W). Why the mystery, guys Also, this deal is for US 110V market only I travel. I like that the previous simple FIRE charger was universal (i.e. 100V-240v). I like that the first Kindle charger was also universal. What are you people doing Or, is it that the copywriter in this case just doesn't understandFor those who don't understand the details of electricity, ANY device will tell you what it needs to feed. Voltage (V) is one thing to look at and your charger needs to say something within the range of 100 and 240 volts to meet your device need. As far as AMPS (A). If your device says it needs 1.8 A. It's perfectly fine to buy a charger that has a rating higher than that. Like 2 Amps. The device will only drink as much as it needs. A device that needs 1.8 A plugged into a 2 A charger just means the charger is taking a nap. Just avoid situations where your device needs more Amps than a charger can provide. It won't necessarily explode but it will extend charge times and is generally not recommended."
945,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",1,"My Kindle Voyage is nearly 16 months old and worked perfectly. I kept receiving emails from Amazon about the software update. I switched off airplane mode, switched on wifi and shortly after the screen locked up. I have tried everything with customer support and they now tell me I will have to buy a new one. I am very annoyed. If I had left the software as it was my Kindle Voyage would still be working."
946,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",2,"I accidentally cracked my screen on the first day when the Voyage was too close to my rocking chair and neither Best Buy nor Amazon would do anything to help. Well, Amazon offered $15 off purchasing the Paperwhite and that wasn't something I wanted at all. Now I'm stuck with a $199 broken Voyage. Not a happy customer. I realize it was my fault but thought they should do something more to minimize the loss and keep my business."
947,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",2,i cant at night it has no back light from one to ten its a 7
948,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",1,"Very disappointed that my Kindle Voyage, purchased in April, failed after just two uses. Went to charge it tonight to take on a business trip and it won't charge, won't reset, etc. Since my Best Buy receipt says I only have 15 days to return it, tried calling Amazon support. Their only solution after over 30 minutes on the phone is to process a replacement which may be a new or may be a refurbished device-- unacceptable to replace a less than 2-month old device with a refurbished one... but, given the poor experience I've had with the Voyage, I'm not even comfortable with a 'new' replacement at this point. Amazon says they can't do anything about a refund because I purchased from Best Buy-- 15 days seems a little extreme in a situation like this with a defective product!Stuck with a $200 paperweight :-("
949,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",2,"The Voyage, when it worked, was great - the page turns make the reading experience seamless and the ink is crisp, making it a real upgrade from the Paperwhite. That said, it started to freeze up quickly after I got it. Hopefully this is a software issue that will be resolved soon (and the price of early adoption, sometimes), because overall, I couldn't be more pleased with the (working) Voyage."
950,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",1,very good produ ct and service will defintely refer to a freind.
951,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",1,I am bring it back for an exchange. (a different make)
952,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",1,"If ads dont bother you, then this may be a decent device. Purchased this for my kid and it was loaded down with so much spam, it kept loading it up making it slow and laggy. Plus the carrasoul loadout makes it hard to navigate for kids, not very kid friendly! Oh you can pay $15 to remove the ads but it wont remove them all. Buy the samsung, better everything!"
953,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",2,"If you need a basic tablet then the fire works. It falls apart when compared to the iPad mini from a usability, functionality and available apps standpoint."
954,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",2,Tablet had trouble from the begging it kept restarting and rebooting I had to return it.
955,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",1,The screen breaks way to easy it drop one time broke
956,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",1,Does not let me connect with my library. Very diapointed
957,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",1,"I purchased 2 of these as Christmas gifts for our niece and nephew. We decided to unbox them and charge them up to be ready for Christmas day. After opening them, discovered they will not allow you to install any free apps or use them for much unless registered with an Amazon account and credit or gift card. I had absolutely no interest in giving a 4 and 7 year old access to one click shopping on my account so we returned these for android type kids tablets. There may be some way around this restriction, but I didn't find it."
958,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",1,I liked it at first except the browser is kind of clunky. Also you can. It use all android Apps. The worst thing though was mine just stopped working in the middle of watching a movie on a long plane flight. It was fully charged. I have tried recharging and turning on etc. it is just a blank screen and off. Kind of a cool paperweight. Hope I can get my money back. Or get a new one.
959,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,The charging plugs on these kindle damage way to easy. I am very disappointed as this is not the first time this has happened to one of my kindles.
960,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",1,"The reviews on this on Amazon seemed awesome. Little did I know that there is a chronic problem with the port on these tablets. We just bought this for Christmas and went to charge it for the first time. Nothing. We already loaded (and paid for) several apps, and now we're out that money. Also the charging cord that came with it appears it has been used before - there's some wear at the edge of it. So I went online to see if I could find this issue and there it is - everywhere. This is a problem that has been around for years, but Android - who is the ultimate culprit, has failed to fix it at the source. When you plug in the charger, there's no 'click' so you know it's in place. It just slides in and out. We've had Apple products for several years and never had an issue, then the first Droid product we purchase can't even be charged from the beginning. This will be going back to BestBuy - and will buy another iPad Mini - costs more, but is much much more reliable."
961,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",2,"I got a magenta color because I loved the beautiful purple-ish color shown on the picture. Instead I got a really bright pink-ish color which looks nothing like the color shown here. I went to the store hoping to replace it with a different color but was told that since I bought it on sale, I had to pay the $30 dollar price difference if I wanted to exchange. Unbelievable. The product is good but I never liked the Best buy customer service."
962,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",1,"I bought this to replace a 3-year old Kindle Fire 7"" HDX that I had just dropped on the floor. I sort of panicked, so after doing a couple of hours of research I picked this tablet. Just to be on the safe side I got 16 additional GB of memory. I installed a couple of games (none of them memory hogs) and a cookbook app, in addition to downloading a couple of books and dictionaries. I can honestly say this is the slowest tablet I've ever had. Just rotating the screen takes 7-10 seconds, and that's if there's only one app open. Opening a book or magazine can take half a minute, and God help you if you want to switch between a recipe and a magazine while you're cooking! Amazon is obviously more concerned about showing you constant special offers and apps than having satisfied customers. Since there are no other Fire tablets available for whatever reason (maybe they're being discontinued?) I'll be replacing it with either an iPad or a Galaxy tablet."
963,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",1,This thing lasted not even a month before it went dead. Going to try and take it back
964,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",1,It would not turn on or charge. We have to return it to Kindle.
965,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,"Downloaded movies for my son to watch and the audio is terrible, you could barely hear it so I returned it"
966,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",2,"Bought it in order to watch NBC but the NBC app isn't compatible, so now I have a paperweight."
967,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",2,"I bought this tablet as a replacement for my wife's Fire TV HDX 8.9 as her battery life is starting to decrease as it is getting older. Unfortunately, she was not happy with it as the tablet is slightly smaller screen wise (the next step is 10"" which is way too big, and has 4 less hours of battery life) and I was disappointed despite it being a newer tablet it was not able to decode HEVC, like the Fire TV 2015 boxes we have connected to our televisions. This unfortunately is a show stopper, as we can't view the movie library we have on this tablet. We will wait until a newer version comes out that is improved."
968,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",2,"I have always gone to buy a kindle because I like the books and th games available. But I found them very unpredictable and unreliable. The color burns futon screen, then the screens starts jumping. As a result I have purchased 8 over the years. Not sure if Want to go through that for the 9th time!"
969,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",1,"I have never had so many issues with a kindle and I have purchased alot. It's slow. It shuts off whenever it wants, the sd card dosent read half the time. And when it does it seems to be downloading it. And it deleted apps off my other kids kindle or adds when I do ... very very stupid . It has cracked . And I have never dropped it . It isn't made well. I am going to return it and I will probably never buy another kindle . HORRIBLE"
970,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,"So I bought my little guys these tablets... so that I could repossess my IPad. Love the free time app but who could've imagined they wouldn't play NETFLIX!! So now... I'm out the money for the tablet and still don't have my iPad back... and yes, I called Amazon numerous times... they work after the fix, but the next time they go to use them they don't work again... the fix takes several minutes as it's force stopping the app, clearing cache then doing a hard restart... then you have to wait to restart Netflix.... oh and sometimes you have to do it numerous times before it works... if it works at all"
971,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",2,"I was initially excited to get the Kindle. I am extremely disappointed with all the ads. Even more disappointed to find out that I could pay Amazon more money to remove the ads. It's frustrating that Best Buy and more specifically Amazon, don't let the consumer know on the box or in store advertising that what you're buying is a mini advertising billboard. Why couldn't there be an upfront statement on the box or in the store stating that the ""low price"" is subsidized by all the ads on the device? Would this have changed my purchase? Absolutely!!!! I would have spent a couple bucks more and probably got a Samsung tablet."
972,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",1,"If adding more than one child to the account, the screen will not rotate properly for the second, third, or fourth child. Geek squad could not fix this problem, seems to be a manufacturer's issue. Also, there are too many adds. I returned this product."
973,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",2,"If you are looking for an inexpensive tablet just for basic web surfing/shopping/etc., I don't know that you can get a better deal. However, that is about all you can do. We found out the hard way that the Fire (which we bought to replace a misplaced iPad, so maybe we were just spoiled) is pretty limited in terms of the Apps you can download. Forget about any Google based Apps and many of the standard apps that are generally available in the Android or Apple market place. I love Amazon itself and don't have any major issues with the product I got for the price I paid, I just won't be going the cheap route in the future. Hindsight being 20/20, I should have spent the money to just get a new iPad since that is what we were used to."
974,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",1,I bought this on line as a gift. The unit does not stay on and I cannot get in touch with anyone to get the unit repaired
975,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",1,"I didon't care for this tablet, downloading apps outside of Amazon was really confusing."
976,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,"My 5 year old dropped this from a standing position (about a foot off the ground) and it busted. I had to use the BB warranty to replace it the day after purchase for a fall that the tablet should've been able to handle that is designed for kids. I'm happy with the apps, but definitely not thrilled with the lack of protection that is designed for kids."
977,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",1,I bought this tablet for my 4 year old daughter. Too many advertisements. I would rather pay more and not have a single ad.
978,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",2,fire tablet is very powerful for the size and does everything!
979,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",2,"nice size, very clear but randomly shuts off. cant remove unwanted apps from the home screen. if you watch video..it buffers alot and laggs."
980,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,"When this item is charged it works great, but it takes too long to charge. Asking my 3 year old to wait about 3 hours (no exaggerating) is a bit much. We have tried to buy a new charger and it still takes just as long. My niece has this same tablet and it take about 45 minutes to charge once it is fully dead"
981,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",1,"Would not take a charge, good thing i tried before wrapping it for Christmas."
982,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,Hard time getting the free apps to load and the voice app to turn off when my seven year old accedently turned it on.
983,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",2,I really liked the build quality but the very lackluster performance and minuscule battery life didn't make it a keeper for me.
984,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",1,"not good, hate it , never buy it again, sucks. done"
985,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",1,After buying this tablet for my grandchildren I was going through the initial setup procedure.That's where I was surprised to learn that after using this tablet for a year I would be charged fees to continue with the selected programs I used for a year.Time to take it back to the store. No hidden fees.
986,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",1,"Nothing but problems after a month. Luckily I could take it back and get a credit for the kindle to put towards an ipad. It started off working fine then after a month it started losing internet connection randomly (while the old ipad had no problems). Then it stopped charging, never got past 1%. Tried different outlets, different android chargers. Nothing. Worthless"
987,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",1,So slow returning mine for something different any suggestions
988,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,Bought it for my 5 yr old daughter and for some reason it did not work. This is the second time I've purchased this and had to return it. So I will get her a mini iPad. Never again will I waste my time and money.
989,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,"I have to say this was not that great a purchase and we will most likely be taking advantage of it's greatest product feature, which is the ability to return it for a full refund. We wanted a smaller tablet for our kids, well this is smaller in every way, options are limited and we have realized that we are better off just letting the kids use our tablet so we can buy the newest one. This thing may go back to the store as soon as tonight."
990,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,"You can not block Bing and it shows ""trending now"" News content. This can not be deleted or blocked. It also types ahead and adds content."
991,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",2,"If you shop on Amazon all the time, this will help make it easier still. Lots of ads pop up, and you can't use apps from non-Amazon sources unless you root it, and that is complicated. This is not a realistic alternative to an iPad or Galaxy Note. If you just want to a device to shop on Amazon with, you'll love it."
992,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,"I am disappointed that this is not more toddler friendly. It is a kindle inside a kid proof case. You have to set up child locks, etc. My biggest complaint is most of the games that are available you have to be connected to the internet. I wanted something to take to church, in the car, etc."
993,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,Slow processor equates to slow internet browsing. User I nterface is ok. Really wish it had the capability to lock onto the movie screen while my toddler watches movies. Next time I'll just spend the additional money on an iPad mini for my kids.
994,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,"Not sure why, but it kept freezing and ended up having to return it. Very disappointing"
995,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,"I bought this Kindle for my 7 year old grand-daughter. I bought a warranty for it. I bought it in August, I have already had to replace it. The charger connection got loose and was not charging. Well, it has happened again. I will need to exchange it again. The problem is that I have to buy the warranty each time. I was going to buy one for her brothers and sister, but I am now rethinking that."
996,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,"Seemed to be fine as Chtistmas gift for granddaughter. However, today she reported that it wouldn't turn on or charge today. Supposed to have two year unconditional guarantee. Don't know where to take it."
997,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",1,"Bought this mostly as a backup.and to read a few books, since I have a larger cell phone and a back up. Used it occasionally may 40 or 50 hours of use till this week when I sent my laptop in for repairs. so I probably used it a tot this week. I was watching my 3rd Primetime video this week and it simply turned off. It will not turn on using any power trick such as safe mode. It is gone, It is toast. Bought it October 11, 2016 , It quit on February 9, 2015. My old Fire lasted 4 or 5 years with more use. it had stereo speakers, lasted a week on a charge not 2 or 3 days.Sturdier built. This is full of junk, I am not just offered more apps, it is constantly trying to add them. JUNK JUNK JUNK"
998,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,Got this for my 9 year old and several games that he wants to play are not accessible on this tablet. Seems like this is geared more towards younger kids. Case is good though and keeps tablet safe. Would be tough to break!!
999,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",1,This is not a bad product. Amazon offers greats products but this tablet was missing features even for a basic tablet. The lack of google chrome compatibility made this tablet not right for me.
1000,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",1,She uses it every day. She can't get enough of it.
1001,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",2,I'm planning on returning this tablet just as soon as I can!`
1002,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,"This is a good tablet for children and adults too. However there is an issue with the port and charger cable. We did not even have this tablet 3 weeks before it would barley charge. Took it back to best buy and they said they could not fox it, and imagine the port is not covered under the manufacturer warranty. So now I have a tablet that takes a couple days to charge. Its really frustrating."
1003,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",1,horrible...just like the other 7 i have owned ONLY due to warranties
1004,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",2,Will not seem to charge all the way and this is my 7th Kindlle.
1005,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",1,This is just a regular fire tablet that has protective case.
1006,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",1,"I baught 2 for my kids, and figured that with the cover the the one year of freetime which includes all the videos, apps and games then it makes sense. I baught this one as a gift for a kid overseas, and all the content is not playing, when I contacted amazon, they said it's not for overseas, although I asked in Best Buy before I buy it and they assured me it works everywhere. It's totally overpriced for a tablet that doesn't play anything! Best Buy should know and let customers know specially when u ask specifically!"
1007,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,Picture quality is not good. I don't like this product
1008,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,"Super slow, not of decent quality.I would not buy another. Memory on it is lacking for 8 gig. I will not recommend it to anyone"
1009,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,"this item is not good ok ...no use for my kids ,,,"
1010,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,"I originally looked at a Samsung in the store to purchase for my just turned 2 year old. The salesperson talked me into buying this tablet. It would be great for an older child, as the learning games preloaded are pretty advanced. They are way over my child's head and he is advanced for his age. I thought that I might just be able to go to the Playstore and download the learning games that I wanted from there but it will not let me access that. Very disappointed. We don't really even use it. Maybe next year."
1011,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,Prob good for price but to many bugs. Freezes up often and games don't always load
1012,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",1,Hard to connect to the internet. Extremely slow to load apps. Not many free apps like apple. The only thing I really like is the protection it offers.
1013,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",1,"The last 2 models of Kindle HDX 8 have been terrible. We have purchased 2 of each model of Kindle and up until the last 2 models, they have been great. Last years had to be replaced 7 or 8 times and for the same problem. The slot for the SD card is defective. I gave up and bought the newest model. It shuts completely down if you try to plug it in to external speakers and sometimes it shuts down for no reason. It's going back after the first of the year. This is going to be my last year for Kindles unless they make them the same quality as before. Phooey!"
1014,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",1,"Cumbersome, complicated and not kid friendly..... went with Apple, suggesting you do too."
1015,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",2,When i purchased 2 if them i assumwd it would be kid friendly. Its fill with tons of bloat wear. The opening screen has about 15 -20 apps. It worse than a normal adult tablet. my kids dont use it at all because we have to unlock it for them everytime then open the kids app. Then we have to hover over them to help them ever step of the way.
1016,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",1,Not able to play youtube that's what my daughter likes.
